TurbID,Day,Wspd,Wdir,Etmp,Patv
1,61,4.045833333333333,-13.887916666666666,29.203194444444446,-17.99
1,62,5.1909090909090905,-86.74937062937063,26.113356643356642,2785.05
1,63,5.213819444444444,0.7951388888888888,34.09652777777777,59888.29
1,64,3.6596527777777776,-3.355486111111111,34.89527777777778,35208.229999999996
1,65,6.022,-0.04392857142857143,34.43228571428572,68449.0
1,67,6.850634920634921,6.192857142857143,39.40253968253968,43098.29
1,68,2.808888888888889,22.502916666666668,37.130833333333335,11667.99
1,69,6.985972222222222,2.0238194444444444,33.67701388888889,92739.37
1,70,3.5727083333333334,-5.377569444444444,33.62361111111111,25737.18
1,71,4.940069444444444,5.053333333333333,33.306041666666665,51067.32
1,72,4.044615384615384,5.76965034965035,33.45083916083916,40526.96
1,73,6.765972222222222,0.7063194444444444,33.01361111111111,96596.12
1,74,8.800138888888888,-0.34979166666666667,32.636944444444445,148169.22
1,75,3.818055555555555,-2.488402777777778,33.21611111111111,28223.43
1,76,6.958472222222222,0.876875,34.176875,103238.17
1,77,4.656783216783216,-2.7515384615384613,33.26272727272727,53455.2
1,78,4.486319444444444,4.776180555555555,28.048194444444444,49695.58
1,79,5.489722222222222,0.25854166666666667,29.66770833333333,62644.52
1,80,4.714722222222222,-3.3697222222222223,33.671527777777776,50005.22
1,81,3.1797222222222223,-4.0320833333333335,36.79222222222222,16703.55
1,82,4.986573426573427,-2.447832167832168,32.66447552447552,57989.17
1,83,5.017291666666667,0.23624999999999993,27.698125,69683.66
1,84,1.5853472222222222,-13.831180555555555,29.616041666666668,3223.4700000000003
1,85,6.9125,-9.385763888888889,31.362569444444446,97384.62
1,86,4.749305555555555,-2.986875,32.02916666666667,51667.98
1,87,3.1458333333333335,10.977013888888889,35.30451388888889,24177.14
1,88,4.4413986013986015,1.384755244755245,35.75832167832168,38491.21
1,89,9.731458333333332,-0.3470138888888889,36.314791666666665,162946.73
1,90,2.7406249999999996,9.794930555555556,33.838125,11467.87
1,91,6.287847222222222,6.468541666666667,34.60048611111111,81384.87
1,92,5.3739860139860145,-0.5728671328671328,31.223426573426572,59968.73
1,93,5.309650349650349,-0.6027272727272727,31.04503496503496,57450.02
1,94,10.24798611111111,-0.25659722222222225,32.568749999999994,183139.82
1,95,11.397762237762239,-0.2506993006993007,34.37167832167832,204123.43
1,96,11.248601398601398,-0.526013986013986,34.825804195804196,198582.02
1,97,8.874615384615383,0.09734265734265733,33.94622377622378,153482.3
1,98,5.932361111111111,7.276458333333333,36.672291666666666,70677.51
1,99,4.513055555555556,-0.19548611111111125,35.82604166666667,43733.63
1,100,3.306875,-7.306180555555555,35.96756944444444,21828.5
1,101,4.072777777777778,3.0440277777777776,36.54486111111111,37114.090000000004
1,102,9.144444444444444,-1.1939583333333335,36.558819444444445,147086.33
1,103,2.9899999999999998,0.18230769230769223,30.13902097902098,18194.07
1,104,1.6236111111111111,-9.461805555555555,31.230555555555554,1152.78
1,105,2.5772916666666665,8.507152777777778,33.77638888888889,9502.27
1,106,6.268472222222222,4.305347222222222,34.04055555555556,82292.98
1,107,2.682361111111111,27.534444444444446,29.417569444444446,16780.44
1,108,3.0485314685314684,-4.621398601398601,29.514265734265734,20231.04
1,109,4.553125,-16.857013888888886,30.838402777777773,38577.85
1,110,2.8777777777777778,21.530625,32.60333333333333,15925.08
1,111,10.003055555555555,0.03819444444444445,34.89611111111111,186112.85
1,112,10.697832167832168,-0.031398601398601365,34.65545454545454,171916.13
1,113,4.874895104895105,11.269790209790209,30.389160839160837,59774.71
1,114,4.114513888888889,-19.855972222222224,28.75347222222222,46759.24
1,115,3.0255555555555556,24.230763888888887,30.251875000000002,17329.17
1,116,2.6504861111111113,-0.28493055555555613,32.405208333333334,18474.86
1,117,3.01375,4.377083333333333,34.372569444444444,16313.89
1,118,6.140909090909091,6.180699300699301,35.5293006993007,81878.73
1,119,8.688680555555557,-1.3979861111111112,7.256666666666667,112454.69
1,120,9.740625000000001,-0.3005555555555555,28.024583333333332,151331.62
1,121,4.06375,-8.059930555555557,22.439305555555553,35904.48
1,122,2.050555555555556,-22.639097222222222,25.156388888888888,4967.14
1,123,3.889305555555556,1.5458333333333334,28.090833333333332,32495.98
1,124,4.602307692307693,0.024335664335664406,29.642517482517484,49056.0
1,125,6.920069444444445,-0.46458333333333335,30.018194444444443,95890.81
1,126,5.157647058823529,3.2756302521008402,18.866302521008404,28627.04
1,127,5.454469696969697,-0.1406818181818182,24.722045454545455,4077.8
1,128,3.7250694444444443,-4.210902777777778,29.030902777777776,29986.31
1,129,6.196993006993007,-1.382097902097902,28.788041958041955,82840.04
1,130,9.040416666666665,5.379791666666667,32.19680555555556,136577.59
1,131,4.431041666666667,2.8531250000000004,29.055208333333333,45530.96
1,132,6.305833333333333,0.8501388888888889,29.474027777777778,87454.25
1,133,6.093706293706293,4.2126573426573435,30.586013986013988,87210.47
1,134,7.091818181818182,-0.6384615384615384,28.572307692307692,97224.44
1,135,4.783402777777777,5.65,23.949791666666666,60216.83
1,136,8.348611111111111,-0.35527777777777775,22.345138888888886,137552.91
1,137,5.560763888888889,6.288819444444445,23.43472222222222,68842.07
1,138,5.121736111111111,-0.8161805555555556,23.93173611111111,59273.49
1,139,3.37,-4.777412587412587,24.97181818181818,22939.8
1,140,4.68020979020979,10.570139860139859,26.14076923076923,43111.89
1,141,11.084825174825175,-0.19111888111888115,28.146643356643356,208962.38
1,142,13.479652777777778,-0.8754861111111111,28.405625,219017.3
1,143,10.66048611111111,-0.0370138888888889,26.080277777777777,178434.48
1,144,7.109859154929578,1.5798591549295775,22.782535211267604,102280.21
1,145,3.9966666666666666,8.321180555555555,21.917569444444446,31474.68
1,146,3.4264583333333336,1.4297222222222221,25.20986111111111,21293.55
1,147,3.3125,3.9099999999999997,25.8025,20686.13
1,148,2.7275694444444443,-10.441875,25.88715277777778,17817.53
1,149,11.723286713286713,-1.7316783216783216,22.004125874125876,184645.17
1,150,10.85888888888889,-0.40270833333333333,22.829375,197622.41
1,151,8.64236111111111,-1.1627777777777777,22.762708333333332,131372.07
1,152,5.793749999999999,11.9775,22.764930555555555,86099.93
1,153,4.004097222222223,-5.791944444444444,18.852430555555557,39242.02
1,154,4.022167832167832,2.2886713286713287,17.18132867132867,40721.11
1,155,2.5409790209790213,9.845384615384615,17.77,11554.82
1,156,10.138472222222223,2.3397222222222225,15.795277777777777,189423.3
1,157,10.027083333333334,0.15374999999999997,15.316527777777777,178876.84
1,158,6.645347222222222,0.24555555555555555,16.917986111111112,98314.47
1,159,4.07013986013986,-2.5255244755244752,20.5820979020979,39535.84
1,160,6.140972222222222,4.441875,19.8325,84632.41
1,161,3.029097222222222,20.779930555555556,17.819097222222222,22914.05
1,162,5.550000000000001,-1.0280555555555555,19.473680555555557,52126.21
1,163,6.614583333333333,-0.5260416666666666,16.23,90730.71
1,164,4.217152777777778,9.723194444444443,13.13375,46634.81
1,165,2.718125,-7.893263888888888,14.120138888888889,13350.65
1,166,4.074265734265734,4.2240559440559435,15.196503496503496,42985.64
1,167,2.18,-10.306944444444445,14.90097222222222,9420.47
1,168,3.2975,12.49826388888889,15.289236111111112,26404.239999999998
1,169,5.531888111888112,8.311118881118881,15.355174825174824,75246.51
1,170,2.5915384615384616,-14.785174825174826,15.677482517482519,15402.17
1,171,5.027832167832168,8.716363636363637,16.993916083916083,63952.590000000004
1,172,6.527902097902098,-1.3014685314685315,16.11146853146853,42714.04
1,173,5.372569444444444,11.700833333333334,6.265625,-19.24
1,174,2.270972222222222,26.918611111111108,17.820486111111112,0.0
1,175,9.760208333333333,4.232430555555556,17.058888888888887,0.0
1,176,8.48388888888889,-117.85715277777778,15.982083333333334,0.0
1,177,4.818124999999999,-1.8701388888888886,-35.105,3348.79
1,178,5.028680555555556,-0.13583333333333336,14.134097222222222,49549.57
1,179,8.190845070422535,0.1537323943661972,12.252887323943662,123446.54
1,180,3.065,32.20847222222222,13.545902777777776,20174.56
1,181,5.849166666666666,-2.8180555555555555,14.013541666666667,80490.58
1,182,9.152291666666667,2.0772916666666665,17.115625,161824.63
1,183,4.826041666666667,3.2850694444444444,13.593402777777778,56203.06
1,184,4.090138888888889,-5.644722222222223,11.559166666666666,40050.86
1,185,3.269230769230769,-13.138811188811188,12.802097902097902,29460.26
1,186,1.8189583333333335,30.03458333333333,14.632638888888888,1629.38
1,187,2.323888888888889,-2.767708333333333,13.490347222222221,14398.71
1,188,2.861388888888889,1.5540972222222222,13.176250000000001,17879.11
1,189,5.853958333333334,-1.1558333333333333,11.42423611111111,79834.0
1,190,4.805138888888889,3.3960416666666666,13.037569444444445,55388.4
1,191,2.0845833333333332,12.016736111111111,14.813958333333334,8967.36
1,192,1.576875,33.43958333333333,16.260347222222222,1401.61
1,193,1.213888888888889,41.09916666666666,14.680833333333332,2578.09
1,194,4.017569444444444,4.429375,15.327291666666667,33179.55
1,195,3.588251748251748,-3.3368531468531466,13.61013986013986,35279.57
1,196,9.484166666666667,-0.2708333333333333,15.205277777777777,161853.08
1,197,6.687986111111112,-0.042222222222222223,14.113194444444444,91989.15
1,198,10.563819444444444,-0.10034722222222221,13.769305555555555,171501.84
1,199,11.691944444444445,-0.15986111111111112,12.826458333333333,154311.33
1,200,3.091875,-15.957152777777777,5.622222222222223,27054.15
1,201,3.032818181818182,8.08009090909091,10.68681818181818,13548.68
1,202,7.545395683453237,-23.947625899280574,9.42769784172662,99288.74
1,203,11.19111888111888,-0.5577622377622378,8.692377622377622,185753.51
1,204,5.609375,-1.4160416666666666,3.748680555555555,62165.64
1,205,7.260909090909091,-0.5600699300699301,-1.042937062937063,91939.26
1,206,11.024444444444445,-0.8079861111111112,-1.944583333333333,210165.68
1,207,11.23013888888889,-0.7222916666666667,-0.41770833333333335,176498.26
1,208,3.209722222222222,14.481944444444444,1.4928472222222222,19353.06
1,209,1.3724305555555556,24.399305555555557,3.515625,401.96999999999997
1,210,8.131388888888889,-5.340277777777778,2.8077083333333333,141780.03
1,211,4.572152777777777,7.142361111111111,2.861527777777778,59667.9
1,212,2.6197222222222223,40.00472222222223,2.392638888888889,23954.93
1,213,4.069375,5.476666666666667,3.580416666666667,55359.99
1,214,5.597412587412587,2.3702797202797203,3.358041958041958,62794.83
1,215,6.065454545454545,-0.5684615384615385,1.550839160839161,76706.27
1,216,6.5020138888888885,-0.8648611111111112,-1.911111111111111,98063.64
1,217,7.866944444444444,-0.7045138888888889,-1.8813194444444445,136936.68
1,218,4.841944444444445,-1.9597916666666668,-0.9770833333333334,49624.95
1,219,2.7308333333333334,1.312916666666667,2.874513888888889,14740.25
1,220,2.9165734265734264,-5.394895104895105,3.4491608391608395,21960.65
1,221,7.366041666666667,-0.6827083333333334,0.4724999999999999,110182.24
1,222,5.015625,1.2791666666666666,1.5315972222222223,62581.159999999996
1,223,2.0074305555555556,11.167986111111112,1.7538888888888888,3433.67
1,224,2.3038194444444446,-5.78375,2.6993055555555556,8173.58
1,225,2.6306293706293706,-8.117692307692307,2.7086013986013984,11603.0
1,226,6.99125,-0.5243055555555556,0.17513888888888887,113771.9
1,227,7.8817361111111115,-0.9297222222222222,-4.136666666666667,131203.22
1,228,3.0111805555555557,19.848541666666666,-0.39111111111111113,19548.57
1,229,1.254861111111111,-12.231250000000001,-0.4403472222222222,375.21
1,230,2.1902097902097903,6.493076923076923,0.666083916083916,9518.51
1,231,1.8498611111111112,-9.541319444444445,-0.7715972222222223,5463.39
1,232,1.7811805555555555,37.26486111111112,0.7185416666666666,4407.0
1,233,2.0302083333333334,7.841666666666667,-0.04840277777777776,6433.32
1,234,2.185138888888889,-20.366875,0.98375,6421.37
1,235,3.1913286713286713,-14.17951048951049,-0.43804195804195806,23421.97
1,236,4.472152777777778,-18.101319444444446,-1.103888888888889,57924.31
1,237,2.071111111111111,8.50236111111111,0.9213194444444444,5546.54
1,238,2.057638888888889,7.2108333333333325,1.5700694444444445,7583.95
1,239,3.6393750000000002,2.8852083333333334,-0.23215277777777776,37868.13
1,240,1.59,-10.911958041958043,0.5406293706293707,2186.13
1,241,2.9711805555555557,-7.905069444444444,1.0604861111111112,18401.31
1,242,2.7531944444444445,3.404791666666666,1.9254166666666666,14734.31
1,243,8.095069444444444,-0.4972916666666667,-4.7370833333333335,128432.85
1,244,8.795347222222222,-2.335138888888889,-6.479305555555555,137398.16
1,245,4.0779861111111115,6.327569444444444,-1.036875,45202.08
2,1,8.441678321678323,-1.864825174825175,26.39965034965035,73430.16
2,2,6.5372916666666665,-1.705,21.061111111111114,74385.74
2,3,11.24638888888889,0.8295833333333333,19.426944444444445,138601.07
2,4,10.254930555555555,-0.1570138888888889,20.745902777777776,109869.27
2,5,9.829444444444444,0.11770833333333343,20.972847222222224,78284.24
2,6,4.680694444444445,-14.043541666666666,16.57138888888889,39913.09
2,7,3.324236111111111,22.129583333333333,11.239652777777778,14491.93
2,8,4.885555555555555,0.022152777777777813,12.451041666666667,45431.65
2,9,4.22965034965035,-3.3430769230769233,16.817132867132866,35230.8
2,10,9.316805555555554,0.07500000000000004,12.465277777777779,136327.41
2,11,10.848531468531467,0.025804195804195844,14.611048951048952,105870.74
2,12,5.215902777777778,1.7699305555555556,17.678888888888892,46352.2
2,13,2.008611111111111,7.641041666666666,15.398611111111112,5625.99
2,14,5.367708333333334,9.198263888888889,20.688819444444444,45838.659999999996
2,15,4.762361111111111,-2.998125,21.18277777777778,33444.2
2,16,3.6426388888888885,4.582430555555556,24.472986111111112,23425.989999999998
2,17,13.020972222222222,11.177708333333333,24.725069444444443,39813.47
2,18,12.915347222222222,8.247013888888889,20.02013888888889,6781.23
2,19,9.301944444444445,-11.730902777777779,21.952291666666667,26560.63
2,20,5.8718055555555555,-9.710625,25.23513888888889,20461.22
2,21,5.666923076923077,-2.4958041958041957,25.63958041958042,60832.87
2,22,6.258402777777778,-0.8616666666666667,21.426944444444445,78599.46
2,23,5.548958333333333,-3.5360416666666667,18.784374999999997,55986.22
2,24,5.760555555555555,5.307986111111111,19.10465277777778,56288.45
2,25,5.125694444444445,-0.06326388888888884,14.675833333333335,47635.54
2,26,6.046597222222222,-4.110902777777778,14.200694444444444,72494.75
2,27,5.4345138888888895,-4.373541666666666,18.438125,62123.11
2,28,6.683402777777777,2.3188194444444448,21.174305555555556,90555.05
2,29,7.890833333333333,-1.3970833333333335,16.96361111111111,115629.22
2,30,3.207847222222222,-0.8459722222222222,19.851875,18115.87
2,31,5.726923076923077,0.8613986013986017,19.69167832167832,27207.83
2,32,3.378951048951049,35.293496503496506,22.11888111888112,4.990000000000001
2,33,2.9795104895104894,19.98202797202797,23.92839160839161,10723.74
2,34,4.235277777777778,26.130277777777778,26.011527777777776,36596.49
2,35,3.565486111111111,0.25131944444444465,26.917569444444446,22814.58
2,36,4.483333333333333,-2.1475694444444446,27.479166666666668,37046.4
2,37,8.104444444444445,1.525,25.77847222222222,115874.92
2,38,4.243846153846154,-0.1574125874125873,17.835034965034964,43596.39
2,39,4.114375,4.893125,18.620763888888888,32501.13
2,40,2.6592361111111114,10.250694444444443,22.303680555555555,9023.3
2,41,5.457916666666667,3.762708333333333,22.41888888888889,57236.56
2,42,5.393286713286713,1.6651048951048952,23.843706293706294,53325.88
2,43,7.024375,-2.870763888888889,20.918194444444442,97282.13
2,44,7.5704166666666675,-0.08041666666666676,22.586180555555554,113780.92
2,45,7.1431249999999995,-0.9879166666666668,25.044375,100550.38
2,46,2.5963194444444446,-14.759791666666665,24.425625,5530.0
2,47,3.7065277777777776,13.135208333333333,25.808958333333333,16592.12
2,48,4.038125,2.3186805555555554,27.024652777777778,26899.08
2,49,4.240625,-4.1095138888888885,28.512916666666666,33510.08
2,50,6.1281944444444445,-0.3633333333333334,29.842777777777776,56972.51
2,51,6.024236111111112,0.051458333333333356,28.43298611111111,61665.91
2,52,5.922237762237762,4.158671328671329,23.3886013986014,70261.39
2,53,1.8965957446808512,2.017872340425532,12.253758865248226,6945.09
2,54,0.0,0.08367924528301886,0.0,0.0
2,55,0.3766197183098592,-0.6615492957746478,4.77669014084507,1412.99
2,56,6.235625,0.5154861111111111,24.16909722222222,89120.91
2,57,11.397986111111111,0.29277777777777775,22.797430555555554,108988.07
2,58,5.507638888888889,-0.8557638888888889,17.513819444444444,56892.33
2,59,3.395104895104895,9.53965034965035,22.944265734265734,27334.21
2,60,10.228124999999999,0.08256944444444446,24.941388888888888,106552.71
2,61,4.183263888888889,-4.676041666666666,23.15423611111111,30981.21
2,62,4.946433566433567,-0.17083916083916084,26.654335664335665,49007.46
2,63,5.185833333333333,-0.2544444444444445,27.19472222222222,57381.89
2,64,3.6502083333333335,-2.1019444444444444,26.955555555555556,34375.82
2,65,6.100071428571429,-0.7959285714285714,28.2595,64370.54
2,67,5.787234042553192,6.627446808510639,31.54489361702128,23545.09
2,68,2.8625,14.434791666666667,30.033611111111114,11893.85
2,69,7.154405594405595,2.6869230769230765,27.17048951048951,85121.7
2,70,3.687291666666667,10.197013888888888,26.608819444444446,24254.2
2,71,4.940763888888889,3.107152777777778,26.768055555555556,47482.62
2,72,4.170909090909091,3.300699300699301,26.533076923076923,40367.9
2,73,6.976083916083916,-2.082937062937063,26.462937062937062,94754.2
2,74,8.910902777777778,-1.3620833333333333,26.4575,145090.02
2,75,3.9385416666666666,-0.17784722222222224,27.265069444444446,27474.21
2,76,7.141041666666666,-2.0390972222222223,27.763333333333335,101689.99
2,77,4.642587412587413,11.844055944055944,26.367272727272727,42295.43
2,78,4.580069444444444,-5.996597222222222,22.159166666666668,47221.82
2,79,5.606875,-2.0568055555555556,24.145763888888887,51276.62
2,80,4.918749999999999,-4.4558333333333335,27.63138888888889,48923.84
2,81,3.435625,-4.252916666666668,30.23041666666667,18183.19
2,82,4.925944055944056,-4.169090909090909,26.66251748251748,53291.87
2,83,4.894791666666666,-1.4446527777777778,22.287291666666665,63799.8
2,84,1.6017361111111112,-18.03861111111111,24.25173611111111,2626.15
2,85,7.122708333333334,-11.401388888888889,25.86652777777778,93226.75
2,86,4.847569444444444,-2.7755555555555556,26.28,48535.58
2,87,3.189652777777778,10.098125,28.522638888888892,24371.94
2,88,4.6326760563380285,-0.01338028169014096,29.480422535211268,39295.5
2,89,9.985902777777778,-0.35979166666666673,29.58034722222222,160011.34
2,90,2.9102777777777775,0.6211805555555555,27.601875,12094.61
2,91,6.370208333333334,2.532291666666667,28.676666666666662,64542.2
2,92,5.531048951048952,-0.32776223776223773,25.413706293706294,51283.9
2,93,5.605874125874125,-1.9629370629370628,24.916363636363638,50973.13
2,94,10.459861111111111,-1.3361805555555555,25.983888888888888,140299.3
2,95,11.600069444444445,-0.1909722222222222,27.443194444444444,174250.61
2,96,11.526527777777778,-2.049583333333333,28.284097222222222,187693.77
2,97,8.94,-1.3610416666666667,28.160069444444446,138507.38999999998
2,98,5.949583333333333,-6.404097222222223,30.47090277777778,45668.81
2,99,4.702361111111111,0.23618055555555553,29.66090277777778,41770.39
2,100,3.3886713286713284,-12.350769230769231,29.672867132867136,18539.07
2,101,4.249027777777778,-0.6445833333333334,30.039861111111108,26446.08
2,102,9.393125,-0.9551388888888889,29.53888888888889,127611.13
2,103,3.0873426573426572,-0.2676223776223773,24.146503496503495,16867.08
2,104,1.608611111111111,0.335,24.800625,1385.3700000000001
2,105,2.5440277777777776,4.175694444444444,27.490902777777777,6896.39
2,106,6.346180555555556,2.4693055555555556,27.517569444444447,71029.5
2,107,2.7206944444444443,20.187291666666667,22.712708333333335,10252.17
2,108,3.08993006993007,5.642587412587413,23.65202797202797,17224.23
2,109,4.631678321678322,-16.191188811188812,25.175804195804194,33093.47
2,110,2.8469444444444445,5.273125,26.04625,14152.89
2,111,10.218125,-1.776388888888889,28.462152777777778,145787.6
2,112,11.102986111111111,-0.938263888888889,27.918541666666666,149736.48
2,113,4.965454545454546,9.307132867132868,24.394685314685315,44688.8
2,114,4.203472222222222,-17.735763888888886,23.613263888888888,37610.07
2,115,3.0766901408450704,2.0824647887323944,24.557746478873238,16059.539999999999
2,116,2.730277777777778,-5.947152777777777,26.5,10118.26
2,117,3.0111805555555557,5.687430555555555,28.65972222222222,12925.37
2,118,6.228450704225352,2.3011267605633803,29.425915492957742,57107.65
2,119,9.779027777777777,-1.37375,20.80847222222222,147512.9
2,120,9.749930555555556,-3.017291666666667,21.587152777777778,72617.55
2,121,4.058611111111111,-8.51013888888889,17.28222222222222,31561.670000000002
2,122,2.0434722222222224,-27.833958333333335,19.748541666666668,4546.41
2,123,4.055694444444445,0.9805555555555556,22.385555555555555,28158.75
2,124,4.748461538461538,-1.1886013986013984,23.457342657342657,41848.65
2,125,7.373055555555556,-1.0295833333333333,23.880833333333335,80691.81999999999
2,126,4.999791666666667,0.8215972222222222,25.914305555555554,49076.46
2,127,5.05020979020979,-1.5941958041958044,26.312937062937063,20412.88
2,128,3.863888888888889,-7.348958333333333,23.39875,27738.63
2,129,6.15958041958042,-0.05412587412587416,22.97083916083916,50396.64
2,130,9.466503496503497,-2.2525174825174825,25.483636363636364,79822.27
2,131,4.792361111111111,-0.18638888888888888,23.174722222222222,45987.45
2,132,6.488611111111111,-2.0122916666666666,23.796458333333334,67645.54
2,133,6.274652777777778,3.060347222222222,24.883750000000003,86469.71
2,134,7.227202797202797,-0.5035664335664335,22.524195804195806,71074.24
2,135,4.773986013986014,2.732027972027972,17.53867132867133,49195.15
2,136,8.489444444444445,-1.4804166666666667,16.22076388888889,110978.57
2,137,5.628333333333334,5.5825,17.78611111111111,61853.34
2,138,5.346041666666667,-2.355208333333333,17.822291666666665,53445.87
2,139,2.6662307692307694,-9.859153846153847,16.379384615384616,9427.82
2,140,4.687083333333334,5.299166666666666,20.09208333333333,34900.41
2,141,11.352797202797204,-1.9464335664335664,21.116503496503494,169930.74
2,142,13.644027777777778,1.659861111111111,20.935555555555553,136611.49
2,143,10.719513888888889,-0.791875,19.266805555555557,169942.75
2,144,7.135664335664336,-0.4652447552447552,16.88027972027972,81923.72
2,145,3.965763888888889,4.980902777777778,16.54625,25826.89
2,146,3.43,3.4134722222222225,18.89527777777778,18791.49
2,147,3.3470833333333334,1.2401388888888887,20.046388888888888,18965.07
2,148,2.742638888888889,-6.369236111111111,19.70590277777778,11938.16
2,149,12.060352112676055,-2.678169014084507,15.43887323943662,150277.77
2,150,11.178472222222222,-1.1995833333333334,16.280208333333334,171629.19
2,151,8.790277777777778,-1.6901388888888889,16.798333333333332,106847.16
2,152,5.888055555555556,8.675416666666667,17.098055555555554,77516.4
2,153,4.185625,-4.601180555555556,12.822847222222222,32630.54
2,154,4.072676056338029,2.7715492957746477,11.114295774647887,22748.15
2,155,2.6150694444444444,-16.321875,12.0325,10492.960000000001
2,156,9.937152777777778,1.3059027777777779,9.631319444444445,111900.82
2,157,10.189097222222223,1.170625,9.018472222222222,142507.63
2,158,6.807152777777778,-1.59,11.493680555555555,95874.4
2,159,4.055664335664336,3.9965734265734265,14.75979020979021,36093.81
2,160,6.2676388888888885,6.528194444444445,14.360902777777776,61261.86
2,161,3.058194444444444,1.1363194444444444,11.971041666666666,20517.07
2,162,5.683472222222222,-4.631388888888889,13.867638888888889,47573.21
2,163,6.764097222222222,-1.0783333333333334,10.461875,75234.72
2,164,4.160559440559441,13.828601398601398,7.1573426573426575,35018.04
2,165,2.7002083333333333,-9.021875000000001,8.66826388888889,13822.5
2,166,4.073706293706294,4.778531468531469,9.372447552447552,34451.96
2,167,2.222916666666667,-6.3561805555555555,9.178472222222222,8554.64
2,168,3.5202083333333336,3.2243055555555555,9.282152777777778,22373.85
2,169,5.709444444444444,1.5713194444444443,9.75173611111111,71344.09
2,170,2.4340972222222224,-9.977916666666665,9.549652777777778,9877.45
2,171,5.122430555555556,5.271597222222223,10.993055555555555,57408.22
